법정동코드	법정동명	폐지여부
4771035033	달성군 옥포면 송촌리	폐지
4771035034	달성군 옥포면 간경리	폐지
4771035035	달성군 옥포면 기세리	폐지
4771035036	달성군 옥포면 반송리	폐지
4771035037	달성군 옥포면 김흥리	폐지
4771035038	달성군 옥포면 본리리	폐지
4771036000	달성군 논공면	폐지
4771036021	달성군 논공면 노이동	폐지
4771036022	달성군 논공면 금포동	폐지
4771036023	달성군 논공면 삼리동	폐지
4771036024	달성군 논공면 위천동	폐지
4771036025	달성군 논공면 상동	폐지
4771036026	달성군 논공면 하동	폐지
4771036027	달성군 논공면 남동	폐지
4771036028	달성군 논공면 북동	폐지
4771036029	달성군 논공면 본리동	폐지
4771036030	달성군 논공면 노이리	폐지
4771036031	달성군 논공면 금포리	폐지
4771036032	달성군 논공면 삼리리	폐지
4771036033	달성군 논공면 위천리	폐지
4771036034	달성군 논공면 상리	폐지
4771036035	달성군 논공면 하리	폐지
4771036036	달성군 논공면 남리	폐지
4771036037	달성군 논공면 북리	폐지
4771036038	달성군 논공면 본리리	폐지
4771037000	달성군 현풍면	폐지
4771037021	달성군 현풍면 상동	폐지
4771037022	달성군 현풍면 중동	폐지
4771037023	달성군 현풍면 부동	폐지
4771037024	달성군 현풍면 하동	폐지
4771037025	달성군 현풍면 성하동	폐지
4771037026	달성군 현풍면 원교동	폐지
4771037027	달성군 현풍면 자모동	폐지
4771037028	달성군 현풍면 오산동	폐지
4771037029	달성군 현풍면 지동	폐지
4771037030	달성군 현풍면 대동	폐지
4771037031	달성군 현풍면 신기동	폐지
4771037032	달성군 현풍면 상리	폐지
4771037033	달성군 현풍면 중리	폐지
4771037034	달성군 현풍면 부리	폐지
4771037035	달성군 현풍면 하리	폐지
4771037036	달성군 현풍면 성하리	폐지
4771037037	달성군 현풍면 원교리	폐지
4771037038	달성군 현풍면 자모리	폐지
4771037039	달성군 현풍면 오산리	폐지
4771037040	달성군 현풍면 지리	폐지
4771037041	달성군 현풍면 대리	폐지
4771037042	달성군 현풍면 신기리	폐지
4771038000	달성군 유가면	폐지
4771038021	달성군 유가면 음동	폐지
4771038022	달성군 유가면 양동	폐지
4771038023	달성군 유가면 용동	폐지
4771038024	달성군 유가면 봉동	폐지
4771038025	달성군 유가면 쌍계동	폐지
4771038026	달성군 유가면 초곡동	폐지
4771038027	달성군 유가면 상동	폐지
4771038028	달성군 유가면 금동	폐지
4771038029	달성군 유가면 유곡동	폐지
4771038030	달성군 유가면 도의동	폐지
4771038031	달성군 유가면 가태동	폐지
4771038032	달성군 유가면 한정동	폐지
4771038033	달성군 유가면 본말동	폐지
4771038034	달성군 유가면 음리	폐지
4771038035	달성군 유가면 양리	폐지
4771038036	달성군 유가면 용리	폐지
4771038037	달성군 유가면 봉리	폐지
4771038038	달성군 유가면 쌍계리	폐지
4771038039	달성군 유가면 초곡리	폐지
4771038040	달성군 유가면 상리	폐지
4771038041	달성군 유가면 금리	폐지
4771038042	달성군 유가면 유곡리	폐지
4771038043	달성군 유가면 도의리	폐지
4771038044	달성군 유가면 가태리	폐지
4771038045	달성군 유가면 한정리	폐지
4771038046	달성군 유가면 본말리	폐지
4771039000	달성군 구지면	폐지
4771039021	달성군 구지면 창동	폐지
4771039022	달성군 구지면 응암동	폐지
4771039023	달성군 구지면 고봉동	폐지
4771039024	달성군 구지면 가천동	폐지
4771039025	달성군 구지면 평촌동	폐지
4771039026	달성군 구지면 예현동	폐지
4771039027	달성군 구지면 유산동	폐지
4771039028	달성군 구지면 목단동	폐지
4771039029	달성군 구지면 대암동	폐지
4771039030	달성군 구지면 내동	폐지
4771039031	달성군 구지면 화산동	폐지
4771039032	달성군 구지면 수리동	폐지
4771039033	달성군 구지면 징동	폐지
4771039034	달성군 구지면 오설동	폐지
4771039035	달성군 구지면 도동동	폐지
4771039036	달성군 구지면 창리	폐지
4771039037	달성군 구지면 응암리	폐지
4771039038	달성군 구지면 고봉리	폐지
4771039039	달성군 구지면 가천리	폐지
4771039040	달성군 구지면 평촌리	폐지
4771039041	달성군 구지면 예현리	폐지
4771039042	달성군 구지면 유산리	폐지
4771039043	달성군 구지면 목단리	폐지
4771039044	달성군 구지면 대암리	폐지
4771039045	달성군 구지면 내리	폐지
4771039046	달성군 구지면 화산리	폐지
4771039047	달성군 구지면 수리리	폐지
4771039048	달성군 구지면 징리	폐지
4771039049	달성군 구지면 오설리	폐지
4771039050	달성군 구지면 도동리	폐지
4772000000	군위군	존재
4772003000	군위군 군위면	폐지
4772003001	군위군 군위면 동부동	폐지
4772003002	군위군 군위면 서부동	폐지
4772003003	군위군 군위면 금구동	폐지
4772003004	군위군 군위면 무성동	폐지
4772003005	군위군 군위면 수서동	폐지
4772003006	군위군 군위면 사직동	폐지
4772003007	군위군 군위면 내량동	폐지
4772003008	군위군 군위면 외량동	폐지
4772003009	군위군 군위면 삽령동	폐지
4772003010	군위군 군위면 대북동	폐지
4772003011	군위군 군위면 오곡동	폐지
4772003012	군위군 군위면 정동	폐지
4772003013	군위군 군위면 하곡동	폐지
4772003014	군위군 군위면 용대동	폐지
4772003015	군위군 군위면 상곡동	폐지
4772003016	군위군 군위면 광현동	폐지
4772011000	군위군 군위읍	폐지
4772011021	군위군 군위읍 동부동	폐지
4772011022	군위군 군위읍 서부동	폐지
4772011023	군위군 군위읍 금구동	폐지
4772011024	군위군 군위읍 무성동	폐지
4772011025	군위군 군위읍 수서동	폐지
4772011026	군위군 군위읍 사직동	폐지
4772011027	군위군 군위읍 내량동	폐지
4772011028	군위군 군위읍 외량동	폐지
4772011029	군위군 군위읍 삽령동	폐지
4772011030	군위군 군위읍 대북동	폐지
4772011031	군위군 군위읍 오곡동	폐지
4772011032	군위군 군위읍 정동	폐지
4772011033	군위군 군위읍 하곡동	폐지
4772011034	군위군 군위읍 용대동	폐지
4772011035	군위군 군위읍 상곡동	폐지
4772011036	군위군 군위읍 광현동	폐지
4772025000	군위군 군위읍	존재
4772025021	군위군 군위읍 동부리	존재
4772025022	군위군 군위읍 서부리	존재
4772025023	군위군 군위읍 금구리	존재
4772025024	군위군 군위읍 무성리	존재
4772025025	군위군 군위읍 수서리	존재
4772025026	군위군 군위읍 사직리	존재
4772025027	군위군 군위읍 내량리	존재
4772025028	군위군 군위읍 외량리	존재
4772025029	군위군 군위읍 삽령리	존재
4772025030	군위군 군위읍 대북리	존재
4772025031	군위군 군위읍 오곡리	존재
4772025032	군위군 군위읍 정리	존재
4772025033	군위군 군위읍 하곡리	존재
4772025034	군위군 군위읍 용대리	존재
4772025035	군위군 군위읍 상곡리	존재
4772025036	군위군 군위읍 광현리	존재
4772025037	군위군 군위읍 대흥리	존재
4772031000	군위군 소보면	존재
4772031021	군위군 소보면 사리동	폐지
4772031022	군위군 소보면 보현동	폐지
4772031023	군위군 소보면 복성동	폐지
4772031024	군위군 소보면 위성동	폐지
4772031025	군위군 소보면 달산동	폐지
4772031026	군위군 소보면 송원동	폐지
4772031027	군위군 소보면 신계동	폐지
4772031028	군위군 소보면 도산동	폐지
4772031029	군위군 소보면 서경동	폐지
4772031030	군위군 소보면 평호동	폐지
4772031031	군위군 소보면 산법동	폐지
4772031032	군위군 소보면 내의동	폐지
4772031033	군위군 소보면 봉황동	폐지
4772031034	군위군 소보면 봉소동	폐지
4772031035	군위군 소보면 대흥동	폐지
4772031036	군위군 소보면 사리리	존재
4772031037	군위군 소보면 보현리	존재
4772031038	군위군 소보면 복성리	존재
4772031039	군위군 소보면 위성리	존재
4772031040	군위군 소보면 달산리	존재
4772031041	군위군 소보면 송원리	존재
4772031042	군위군 소보면 신계리	존재
4772031043	군위군 소보면 도산리	존재
4772031044	군위군 소보면 서경리	존재
4772031045	군위군 소보면 평호리	존재
4772031046	군위군 소보면 산법리	존재
4772031047	군위군 소보면 내의리	존재
4772031048	군위군 소보면 봉황리	존재
4772031049	군위군 소보면 봉소리	존재
4772031050	군위군 소보면 대흥리	폐지
4772032000	군위군 효령면	존재
4772032021	군위군 효령면 노행동	폐지
4772032022	군위군 효령면 오천동	폐지
4772032023	군위군 효령면 성동	폐지
4772032024	군위군 효령면 병수동	폐지
4772032025	군위군 효령면 불로동	폐지
4772032026	군위군 효령면 내리동	폐지
4772032027	군위군 효령면 중구동	폐지
4772032028	군위군 효령면 거매동	폐지
4772032029	군위군 효령면 장군동	폐지
4772032030	군위군 효령면 장기동	폐지
4772032031	군위군 효령면 금매동	폐지
4772032032	군위군 효령면 화계동	폐지
4772032033	군위군 효령면 마시동	폐지
4772032034	군위군 효령면 매곡동	폐지
4772032035	군위군 효령면 고곡동	폐지
4772032036	군위군 효령면 노행리	존재
4772032037	군위군 효령면 오천리	존재
4772032038	군위군 효령면 성리	존재
4772032039	군위군 효령면 병수리	존재
4772032040	군위군 효령면 불로리	존재
4772032041	군위군 효령면 내리리	존재
4772032042	군위군 효령면 중구리	존재
4772032043	군위군 효령면 거매리	존재
4772032044	군위군 효령면 장군리	존재
4772032045	군위군 효령면 장기리	존재
4772032046	군위군 효령면 금매리	존재
4772032047	군위군 효령면 화계리	존재
4772032048	군위군 효령면 마시리	존재
4772032049	군위군 효령면 매곡리	존재
4772032050	군위군 효령면 고곡리	존재
4772033000	군위군 부계면	존재
4772033001	군위군 부계면 고곡동	폐지
4772033002	군위군 부계면 매곡동	폐지
4772033021	군위군 부계면 창평동	폐지
4772033022	군위군 부계면 가호동	폐지
4772033023	군위군 부계면 춘산동	폐지
4772033024	군위군 부계면 대율동	폐지
4772033025	군위군 부계면 동산동	폐지
4772033026	군위군 부계면 남산동	폐지
4772033027	군위군 부계면 명산동	폐지
4772033028	군위군 부계면 신화동	폐지
4772033029	군위군 부계면 창평리	존재
4772033030	군위군 부계면 가호리	존재
4772033031	군위군 부계면 춘산리	존재
4772033032	군위군 부계면 대율리	존재
4772033033	군위군 부계면 동산리	존재
4772033034	군위군 부계면 남산리	존재
4772033035	군위군 부계면 명산리	존재
4772033036	군위군 부계면 신화리	존재
4772034000	군위군 우보면	존재
4772034021	군위군 우보면 나호동	폐지
4772034022	군위군 우보면 이화동	폐지
4772034023	군위군 우보면 두북동	폐지
4772034024	군위군 우보면 선곡동	폐지
4772034025	군위군 우보면 미성동	폐지
4772034026	군위군 우보면 모산동	폐지
4772034027	군위군 우보면 문덕동	폐지
4772034028	군위군 우보면 달산동	폐지
4772034029	군위군 우보면 봉산동	폐지
4772034030	군위군 우보면 나호리	존재
4772034031	군위군 우보면 이화리	존재
4772034032	군위군 우보면 두북리	존재
4772034033	군위군 우보면 선곡리	존재
4772034034	군위군 우보면 미성리	존재
4772034035	군위군 우보면 모산리	존재
4772034036	군위군 우보면 문덕리	존재
4772034037	군위군 우보면 달산리	존재
4772034038	군위군 우보면 봉산리	존재
4772035000	군위군 의흥면	존재
4772035021	군위군 의흥면 읍내동	폐지
4772035022	군위군 의흥면 수북동	폐지
4772035023	군위군 의흥면 수서동	폐지
4772035024	군위군 의흥면 이지동	폐지
4772035025	군위군 의흥면 파전동	폐지
4772035026	군위군 의흥면 신덕동	폐지
4772035027	군위군 의흥면 지호동	폐지
4772035028	군위군 의흥면 연계동	폐지
4772035029	군위군 의흥면 매성동	폐지
4772035030	군위군 의흥면 원산동	폐지
4772035031	군위군 의흥면 금양동	폐지
4772035032	군위군 의흥면 읍내리	존재
4772035033	군위군 의흥면 수북리	존재
4772035034	군위군 의흥면 수서리	존재
4772035035	군위군 의흥면 이지리	존재
4772035036	군위군 의흥면 파전리	존재
4772035037	군위군 의흥면 신덕리	존재
4772035038	군위군 의흥면 지호리	존재
4772035039	군위군 의흥면 연계리	존재
4772035040	군위군 의흥면 매성리	존재
4772035041	군위군 의흥면 원산리	존재
4772035042	군위군 의흥면 금양리	존재
4772036000	군위군 산성면	존재
4772036001	군위군 산성면 금양동	폐지
4772036002	군위군 산성면 원산동	폐지
4772036021	군위군 산성면 백학동	폐지
4772036022	군위군 산성면 삼산동	폐지
4772036023	군위군 산성면 봉림동	폐지
4772036024	군위군 산성면 무암동	폐지
4772036025	군위군 산성면 운산동	폐지
4772036026	군위군 산성면 화본동	폐지
4772036027	군위군 산성면 화전동	폐지
4772036028	군위군 산성면 백학리	존재
4772036029	군위군 산성면 삼산리	존재
4772036030	군위군 산성면 봉림리	존재
4772036031	군위군 산성면 무암리	존재
4772036032	군위군 산성면 운산리	존재
4772036033	군위군 산성면 화본리	존재
4772036034	군위군 산성면 화전리	존재
4772037000	군위군 고로면	폐지
4772037021	군위군 고로면 화수동	폐지
4772037022	군위군 고로면 화북동	폐지
4772037023	군위군 고로면 괴산동	폐지
4772037024	군위군 고로면 학성동	폐지
4772037025	군위군 고로면 장곡동	폐지
4772037026	군위군 고로면 인곡동	폐지
4772037027	군위군 고로면 양지동	폐지
4772037028	군위군 고로면 낙전동	폐지
4772037029	군위군 고로면 가암동	폐지
4772037030	군위군 고로면 석산동	폐지
4772037031	군위군 고로면 학암동	폐지
4772037032	군위군 고로면 화수리	폐지
4772037033	군위군 고로면 화북리	폐지
4772037034	군위군 고로면 괴산리	폐지
4772037035	군위군 고로면 학성리	폐지
4772037036	군위군 고로면 장곡리	폐지
4772037037	군위군 고로면 인곡리	폐지
4772037038	군위군 고로면 양지리	폐지
4772037039	군위군 고로면 낙전리	폐지
4772037040	군위군 고로면 가암리	폐지
4772037041	군위군 고로면 석산리	폐지
4772037042	군위군 고로면 학암리	폐지
4772038000	군위군 삼국유사면	존재
4772038021	군위군 삼국유사면 화수리	존재
4772038022	군위군 삼국유사면 화북리	존재
4772038023	군위군 삼국유사면 괴산리	존재
4772038024	군위군 삼국유사면 학성리	존재
4772038025	군위군 삼국유사면 장곡리	존재
4772038026	군위군 삼국유사면 인곡리	존재
4772038027	군위군 삼국유사면 양지리	존재
4772038028	군위군 삼국유사면 낙전리	존재
4772038029	군위군 삼국유사면 가암리	존재
4772038030	군위군 삼국유사면 석산리	존재
4772038031	군위군 삼국유사면 학암리	존재
4773000000	의성군	존재
4773011000	의성군 의성읍	폐지
4773011021	의성군 의성읍 후죽동	폐지
4773011022	의성군 의성읍 중리동	폐지
4773011023	의성군 의성읍 상리동	폐지
4773011024	의성군 의성읍 도동동	폐지
4773011025	의성군 의성읍 도서동	폐지
4773011026	의성군 의성읍 치선동	폐지
4773011027	의성군 의성읍 오로동	폐지
4773011028	의성군 의성읍 비봉동	폐지
4773011029	의성군 의성읍 팔성동	폐지
4773011030	의성군 의성읍 용연동	폐지
4773011031	의성군 의성읍 원당동	폐지
4773011032	의성군 의성읍 철파동	폐지
4773011033	의성군 의성읍 업동	폐지
4773025000	의성군 의성읍	존재
4773025021	의성군 의성읍 후죽리	존재
4773025022	의성군 의성읍 중리리	존재
4773025023	의성군 의성읍 상리리	존재
4773025024	의성군 의성읍 도동리	존재
4773025025	의성군 의성읍 도서리	존재
4773025026	의성군 의성읍 치선리	존재
4773025027	의성군 의성읍 오로리	존재
4773025028	의성군 의성읍 비봉리	존재
4773025029	의성군 의성읍 팔성리	존재
4773025030	의성군 의성읍 용연리	존재
4773025031	의성군 의성읍 원당리	존재
4773025032	의성군 의성읍 철파리	존재
4773025033	의성군 의성읍 업리	존재
4773031000	의성군 단촌면	존재
4773031021	의성군 단촌면 세촌동	폐지
4773031022	의성군 단촌면 하화동	폐지
4773031023	의성군 단촌면 상화동	폐지
4773031024	의성군 단촌면 관덕동	폐지
4773031025	의성군 단촌면 병방동	폐지
4773031026	의성군 단촌면 구계동	폐지
4773031027	의성군 단촌면 방하동	폐지
4773031028	의성군 단촌면 장림동	폐지
4773031029	의성군 단촌면 후평동	폐지
4773031030	의성군 단촌면 세촌리	존재
4773031031	의성군 단촌면 하화리	존재
4773031032	의성군 단촌면 상화리	존재
4773031033	의성군 단촌면 관덕리	존재
4773031034	의성군 단촌면 병방리	존재
4773031035	의성군 단촌면 구계리	존재
4773031036	의성군 단촌면 방하리	존재
4773031037	의성군 단촌면 장림리	존재
4773031038	의성군 단촌면 후평리	존재
4773032000	의성군 점곡면	존재
4773032021	의성군 점곡면 서변동	폐지
4773032022	의성군 점곡면 황룡동	폐지
4773032023	의성군 점곡면 구암동	폐지
4773032024	의성군 점곡면 명고동	폐지
4773032025	의성군 점곡면 동변동	폐지
4773032026	의성군 점곡면 사촌동	폐지
4773032027	의성군 점곡면 송내동	폐지
4773032028	의성군 점곡면 윤암동	폐지
4773032029	의성군 점곡면 서변리	존재
4773032030	의성군 점곡면 황룡리	존재
4773032031	의성군 점곡면 구암리	존재
4773032032	의성군 점곡면 명고리	존재
4773032033	의성군 점곡면 동변리	존재
4773032034	의성군 점곡면 사촌리	존재
4773032035	의성군 점곡면 송내리	존재
4773032036	의성군 점곡면 윤암리	존재
4773033000	의성군 옥산면	존재
4773033021	의성군 옥산면 구성동	폐지
4773033022	의성군 옥산면 정자동	폐지
4773033023	의성군 옥산면 감계동	폐지
4773033024	의성군 옥산면 실업동	폐지
4773033025	의성군 옥산면 오류동	폐지
4773033026	의성군 옥산면 금봉동	폐지
4773033027	의성군 옥산면 전흥동	폐지
4773033028	의성군 옥산면 입암동	폐지
4773033029	의성군 옥산면 신계동	폐지
4773033030	의성군 옥산면 금학동	폐지
4773033031	의성군 옥산면 구성리	존재
4773033032	의성군 옥산면 정자리	존재
4773033033	의성군 옥산면 감계리	존재
4773033034	의성군 옥산면 실업리	존재
4773033035	의성군 옥산면 오류리	존재
4773033036	의성군 옥산면 금봉리	존재
4773033037	의성군 옥산면 전흥리	존재
4773033038	의성군 옥산면 입암리	존재
4773033039	의성군 옥산면 신계리	존재
4773033040	의성군 옥산면 금학리	존재
4773034000	의성군 사곡면	존재
4773034021	의성군 사곡면 양지동	폐지
4773034022	의성군 사곡면 음지동	폐지
4773034023	의성군 사곡면 오상동	폐지
4773034024	의성군 사곡면 신감동	폐지
4773034025	의성군 사곡면 매곡동	폐지
4773034026	의성군 사곡면 공정동	폐지
4773034027	의성군 사곡면 화전동	폐지
4773034028	의성군 사곡면 신리동	폐지
4773034029	의성군 사곡면 작승동	폐지
4773034030	의성군 사곡면 토현동	폐지
4773034031	의성군 사곡면 양지리	존재
4773034032	의성군 사곡면 음지리	존재
4773034033	의성군 사곡면 오상리	존재
4773034034	의성군 사곡면 신감리	존재
4773034035	의성군 사곡면 매곡리	존재
4773034036	의성군 사곡면 공정리	존재
4773034037	의성군 사곡면 화전리	존재
4773034038	의성군 사곡면 신리리	존재
4773034039	의성군 사곡면 작승리	존재
4773034040	의성군 사곡면 토현리	존재
4773035000	의성군 춘산면	존재
4773035021	의성군 춘산면 옥정동	폐지
4773035022	의성군 춘산면 금오동	폐지
4773035023	의성군 춘산면 신흥동	폐지
4773035024	의성군 춘산면 대사동	폐지
4773035025	의성군 춘산면 금천동	폐지
4773035026	의성군 춘산면 빙계동	폐지
4773035027	의성군 춘산면 사미동	폐지
4773035028	의성군 춘산면 효선동	폐지
4773035029	의성군 춘산면 옥정리	존재
4773035030	의성군 춘산면 금오리	존재
4773035031	의성군 춘산면 신흥리	존재
4773035032	의성군 춘산면 대사리	존재
4773035033	의성군 춘산면 금천리	존재
4773035034	의성군 춘산면 빙계리	존재
4773035035	의성군 춘산면 사미리	존재
4773035036	의성군 춘산면 효선리	존재
4773036000	의성군 가음면	존재
4773036021	의성군 가음면 장동	폐지
4773036022	의성군 가음면 이동	폐지
4773036023	의성군 가음면 양지동	폐지
4773036024	의성군 가음면 가산동	폐지
4773036025	의성군 가음면 귀천동	폐지
4773036026	의성군 가음면 순호동	폐지
4773036027	의성군 가음면 현리동	폐지
4773036028	의성군 가음면 장리	존재
4773036029	의성군 가음면 이리	존재
4773036030	의성군 가음면 양지리	존재
4773036031	의성군 가음면 가산리	존재
4773036032	의성군 가음면 귀천리	존재
4773036033	의성군 가음면 순호리	존재
4773036034	의성군 가음면 현리리	존재
4773037000	의성군 금성면	존재
4773037001	의성군 금성면 광현동	폐지
4773037021	의성군 금성면 탑리동	폐지
4773037022	의성군 금성면 대리동	폐지
4773037023	의성군 금성면 학미동	폐지
4773037024	의성군 금성면 제오동	폐지
4773037025	의성군 금성면 운곡동	폐지
4773037026	의성군 금성면 만천동	폐지
4773037027	의성군 금성면 하동	폐지
4773037028	의성군 금성면 초전동	폐지
4773037029	의성군 금성면 구련동	폐지
4773037030	의성군 금성면 명덕동	폐지
4773037031	의성군 금성면 도경동	폐지
4773037032	의성군 금성면 개일동	폐지
4773037033	의성군 금성면 청로동	폐지
4773037034	의성군 금성면 산운동	폐지
4773037035	의성군 금성면 수정동	폐지
4773037036	의성군 금성면 탑리리	존재
4773037037	의성군 금성면 대리리	존재
4773037038	의성군 금성면 학미리	존재
4773037039	의성군 금성면 제오리	존재
4773037040	의성군 금성면 운곡리	존재
4773037041	의성군 금성면 만천리	존재
4773037042	의성군 금성면 하리	존재
4773037043	의성군 금성면 초전리	존재
4773037044	의성군 금성면 구련리	존재
4773037045	의성군 금성면 명덕리	존재
4773037046	의성군 금성면 도경리	존재
4773037047	의성군 금성면 개일리	존재
4773037048	의성군 금성면 청로리	존재
4773037049	의성군 금성면 산운리	존재
4773037050	의성군 금성면 수정리	존재
4773038000	의성군 봉양면	존재
4773038021	의성군 봉양면 삼산동	폐지
4773038022	의성군 봉양면 장대동	폐지
4773038023	의성군 봉양면 풍리동	폐지
4773038024	의성군 봉양면 구산동	폐지
4773038025	의성군 봉양면 신평동	폐지
4773038026	의성군 봉양면 도원동	폐지
4773038027	의성군 봉양면 화전동	폐지
4773038028	의성군 봉양면 사부동	폐지
4773038029	의성군 봉양면 구미동	폐지
4773038030	의성군 봉양면 길천동	폐지
4773038031	의성군 봉양면 문흥동	폐지
4773038032	의성군 봉양면 분토동	폐지
4773038033	의성군 봉양면 안평동	폐지
4773038034	의성군 봉양면 삼산리	존재
4773038035	의성군 봉양면 장대리	존재
4773038036	의성군 봉양면 풍리리	존재
4773038037	의성군 봉양면 구산리	존재
4773038038	의성군 봉양면 신평리	존재
4773038039	의성군 봉양면 도원리	존재
4773038040	의성군 봉양면 화전리	존재
4773038041	의성군 봉양면 사부리	존재
4773038042	의성군 봉양면 구미리	존재
4773038043	의성군 봉양면 길천리	존재
4773038044	의성군 봉양면 문흥리	존재
4773038045	의성군 봉양면 분토리	존재
4773038046	의성군 봉양면 안평리	존재
4773039000	의성군 비안면	존재
4773039001	의성군 비안면 안평동	폐지
4773039021	의성군 비안면 동부동	폐지
4773039022	의성군 비안면 서부동	폐지
4773039023	의성군 비안면 옥연동	폐지
4773039024	의성군 비안면 용천동	폐지
4773039025	의성군 비안면 용남동	폐지
4773039026	의성군 비안면 이두동	폐지
4773039027	의성군 비안면 외곡동	폐지
4773039028	의성군 비안면 자락동	폐지
4773039029	의성군 비안면 현산동	폐지
4773039030	의성군 비안면 산제동	폐지
4773039031	의성군 비안면 화신동	폐지
4773039032	의성군 비안면 쌍계동	폐지
4773039033	의성군 비안면 도암동	폐지
4773039034	의성군 비안면 장춘동	폐지
4773039035	의성군 비안면 동부리	존재
4773039036	의성군 비안면 서부리	존재
4773039037	의성군 비안면 옥연리	존재
4773039038	의성군 비안면 용천리	존재
4773039039	의성군 비안면 용남리	존재
4773039040	의성군 비안면 이두리	존재
4773039041	의성군 비안면 외곡리	존재
4773039042	의성군 비안면 자락리	존재
4773039043	의성군 비안면 현산리	존재
4773039044	의성군 비안면 산제리	존재
4773039045	의성군 비안면 화신리	존재
4773039046	의성군 비안면 쌍계리	존재
4773039047	의성군 비안면 도암리	존재
4773039048	의성군 비안면 장춘리	존재
4773040000	의성군 구천면	존재
4773040021	의성군 구천면 위성동	폐지
4773040022	의성군 구천면 모흥동	폐지
4773040023	의성군 구천면 조성동	폐지
4773040024	의성군 구천면 장국동	폐지
4773040025	의성군 구천면 소호동	폐지
4773040026	의성군 구천면 용사동	폐지
4773040027	의성군 구천면 내산동	폐지
4773040028	의성군 구천면 유산동	폐지
4773040029	의성군 구천면 미천동	폐지
4773040030	의성군 구천면 청산동	폐지
4773040031	의성군 구천면 위성리	존재
4773040032	의성군 구천면 모흥리	존재
4773040033	의성군 구천면 조성리	존재
4773040034	의성군 구천면 장국리	존재
4773040035	의성군 구천면 소호리	존재
4773040036	의성군 구천면 용사리	존재
4773040037	의성군 구천면 내산리	존재
4773040038	의성군 구천면 유산리	존재
4773040039	의성군 구천면 미천리	존재
4773040040	의성군 구천면 청산리	존재
4773041000	의성군 단밀면	존재
4773041001	의성군 단밀면 용산동	폐지
4773041021	의성군 단밀면 속암동	폐지
4773041022	의성군 단밀면 용곡동	폐지
4773041023	의성군 단밀면 위중동	폐지
4773041024	의성군 단밀면 주선동	폐지
4773041025	의성군 단밀면 서제동	폐지
4773041026	의성군 단밀면 팔등동	폐지
4773041027	의성군 단밀면 생송동	폐지
4773041028	의성군 단밀면 낙정동	폐지
4773041029	의성군 단밀면 속암리	존재
4773041030	의성군 단밀면 용곡리	존재
4773041031	의성군 단밀면 위중리	존재
4773041032	의성군 단밀면 주선리	존재
4773041033	의성군 단밀면 서제리	존재
4773041034	의성군 단밀면 팔등리	존재
4773041035	의성군 단밀면 생송리	존재
4773041036	의성군 단밀면 낙정리	존재
4773042000	의성군 단북면	존재
4773042021	의성군 단북면 이연동	폐지
4773042022	의성군 단북면 노연동	폐지
4773042023	의성군 단북면 정안동	폐지
4773042024	의성군 단북면 연제동	폐지
4773042025	의성군 단북면 효제동	폐지
4773042026	의성군 단북면 성암동	폐지
4773042027	의성군 단북면 신하동	폐지
4773042028	의성군 단북면 이연리	존재
4773042029	의성군 단북면 노연리	존재
4773042030	의성군 단북면 정안리	존재
4773042031	의성군 단북면 연제리	존재
4773042032	의성군 단북면 효제리	존재
4773042033	의성군 단북면 성암리	존재
4773042034	의성군 단북면 신하리	존재
4773043000	의성군 안계면	존재
4773043021	의성군 안계면 용기동	폐지
4773043022	의성군 안계면 토매동	폐지
4773043023	의성군 안계면 위양동	폐지
4773043024	의성군 안계면 교촌동	폐지
4773043025	의성군 안계면 안정동	폐지
4773043026	의성군 안계면 봉양동	폐지
4773043027	의성군 안계면 도덕동	폐지
4773043028	의성군 안계면 양곡동	폐지
4773043029	의성군 안계면 시안동	폐지
4773043030	의성군 안계면 용기리	존재
4773043031	의성군 안계면 토매리	존재
4773043032	의성군 안계면 위양리	존재
4773043033	의성군 안계면 교촌리	존재
4773043034	의성군 안계면 안정리	존재
4773043035	의성군 안계면 봉양리	존재
4773043036	의성군 안계면 도덕리	존재
4773043037	의성군 안계면 양곡리	존재
4773043038	의성군 안계면 시안리	존재
4773044000	의성군 다인면	존재
4773044021	의성군 다인면 서릉동	폐지
4773044022	의성군 다인면 산내동	폐지
4773044023	의성군 다인면 가원동	폐지
4773044024	의성군 다인면 송호동	폐지
4773044025	의성군 다인면 도암동	폐지
4773044026	의성군 다인면 평림동	폐지
4773044027	의성군 다인면 덕지동	폐지
4773044028	의성군 다인면 덕미동	폐지
4773044029	의성군 다인면 양서동	폐지
4773044030	의성군 다인면 용곡동	폐지
4773044031	의성군 다인면 봉정동	폐지
4773044032	의성군 다인면 달제동	폐지
4773044033	의성군 다인면 삼분동	폐지
4773044034	의성군 다인면 외정동	폐지
4773044035	의성군 다인면 신락동	폐지
4773044036	의성군 다인면 서릉리	존재
4773044037	의성군 다인면 산내리	존재
4773044038	의성군 다인면 가원리	존재
4773044039	의성군 다인면 송호리	존재
4773044040	의성군 다인면 도암리	존재
4773044041	의성군 다인면 평림리	존재
4773044042	의성군 다인면 덕지리	존재
4773044043	의성군 다인면 덕미리	존재
4773044044	의성군 다인면 양서리	존재
4773044045	의성군 다인면 용곡리	존재
4773044046	의성군 다인면 봉정리	존재
4773044047	의성군 다인면 달제리	존재
4773044048	의성군 다인면 삼분리	존재
4773044049	의성군 다인면 외정리	존재
4773044050	의성군 다인면 신락리	존재
